DwellingData_id,MPRN,Dwelling Address,Dwelling AddressLine1,Dwelling AddressLine2,Dwelling AddressLine3,Dwelling AddressLine4,Dwelling AddressLine5,Dwelling County,Dwelling PostCode,MPRN Address,MPRN unit no,MPRN house no,MPRN street,MPRN address1,MPRN address2,MPRN address4,MPRN address5,MPRN city,MPRN county,MPRN county name,Status,Percent_Match,BUILDING_ID,ADDRESS_REFERENCE,EIRCODE,SMALL_AREA_REF,Geo_Address,LATITUDE,LONGITUDE
37728.0,10303617035.0,APT 17 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 17,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 17 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 17,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37765.0,10303617077.0,APT 21 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 21,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 21 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 21,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37786.0,10303617291.0,APT 43 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 43,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 43 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 43,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37808.0,10303617308.0,APT 44 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 44,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 44 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 44,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37710.0,10303617002.0,APT 14 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 14,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 14 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 14,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37810.0,10303617369.0,APT 50 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 50,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 50 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 50,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37830.0,10303617223.0,APT 36 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 36,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 36 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 36,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37762.0,10303617063.0,APT 20 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 20,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 20 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 20,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37780.0,10303617170.0,APT 31 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 31,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 31 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 31,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37820.0,10303617215.0,APT 35 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 35,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 35 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 35,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37825.0,10303617371.0,APT 51 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 51,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 51 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 51,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37822.0,10303617316.0,APT 45 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 45,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 45 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 45,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37795.0,10303617249.0,APT 38 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 38,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 38 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 38,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37787.0,10303617322.0,APT 46 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 46,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 46 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 46,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37753.0,10303617051.0,APT 19 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 19,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 19 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 19,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37801.0,10303617207.0,APT 34 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 34,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 34 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 34,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37809.0,10303617334.0,APT 47 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 47,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 47 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 47,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37828.0,10303617439.0,APT 57 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 57,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 57 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 57,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37836.0,10303617284.0,APT 42 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 42,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 42 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 42,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37791.0,10303617383.0,APT 52 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 52,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 52 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 52,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37793.0,10303617411.0,APT 55 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 55,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 55 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 55,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37813.0,10303617427.0,APT 56 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 56,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 56 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 56,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37776.0,10303617133.0,APT 27 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 27,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 27 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 27,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37821.0,10303617268.0,APT 40 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 40,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 40 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 40,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37827.0,10303617403.0,APT 54 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 54,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 54 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 54,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37831.0,10303617230.0,APT 37 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 37,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 37 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 37,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37937.0,10304331197.0,APT 59 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 59,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 59 2526 SHERIFF STREET CANNON HALL DUBLIN 1 DB,APARTMENT 59,25 26,SHERIFF STREET,,CANNON HALL,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37833.0,10303617272.0,APT 41 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 41,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 41 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 41,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37933.0,10303617440.0,APT 58 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 58,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 58 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 58,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
37918.0,10303617028.0,APT 16 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 16,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 16 2526 SHERIFF STREET DUBLIN 1 DB,APARTMENT 16,25 26,SHERIFF STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
38045.0,10304331810.0,APT 61 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 61,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 61 2526 SHERIFF STREET CANNON HALL DUBLIN 1 DB,APARTMENT 61,25 26,SHERIFF STREET,,CANNON HALL,,,DUBLIN 1,DUBLIN,,,,,,,,,,
38018.0,10304331802.0,APT 60 CANON HALL EAST ROAD DOCKLANDS DUBLIN 1 ,APARTMENT 60,CANON HALL,EAST ROAD DOCKLANDS,,,7.0,,APT 60 2526 SHERIFF STREET CANNON HALL DUBLIN 1 DB,APARTMENT 60,25 26,SHERIFF STREET,,CANNON HALL,,,DUBLIN 1,DUBLIN,,,,,,,,,,
57770.0,10001400919.0,NABCO 25 F MCDERMOTT APTS SEAN MC DERMOTT ST DUBLIN 2 ,NABCO,25 F MCDERMOTT APARTMENTS,SEAN MC DERMOTT STREET ,,,8.0,,APT F 25 SEAN MACDERMOTT STREET UPPER DUBLIN 1 DB,APARTMENT F,25,SEAN MACDERMOTT STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
57703.0,10018917462.0,APT 1 THE LOTTS 9 LIFFEY ST LOWER DUBLIN 1 ,APARTMENT 1,THE LOTTS,9 LIFFEY STREET LOWER,,,7.0,,APT 1 9 LIFFEY STREET LOWER DUBLIN 1 DB,APARTMENT 1,9,LIFFEY STREET LOWER,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268106015,,,
57764.0,10019791458.0,APT 6 THE LOTTS 9 LIFFEY STREET LOWER DUBLIN 1 ,APARTMENT 6 THE LOTTS,9 LIFFEY STREET LOWER,,,,7.0,,APT 6 9 LIFFEY STREET LOWER DUBLIN 1 DB,APARTMENT 6,9,LIFFEY STREET LOWER,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268106015,,,
57739.0,10019791417.0,APARTMENT 2 THE LOTTS 9 LIFFEY ST LOWER DUBLIN 1 ,APARTMENT 2,THE LOTTS,9 LIFFEY STREET LOWER,,,7.0,,APT 2 9 LIFFEY STREET LOWER DUBLIN 1 DB,APARTMENT 2,9,LIFFEY STREET LOWER,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268106015,,,
58419.0,10000705275.0,5 LAGAN HOUSE LOWER MAYOR STREET IFSC DUBLIN 1 1,5 LAGAN HOUSE,LOWER MAYOR STREET,IFSC,,,7.0,1,5 LAGAN HOUSE LOWER MAYOR STREET DUBLIN 1 DB,,5,LAGAN HOUSE,,,LOWER MAYOR STREET,,DUBLIN 1,DUBLIN,,SAME_SA,,,,,268109009/268109018,,,
37041.0,10000552670.0,49 DERRYNANE SQUARE BLOCK 1 DORSET STREET LOWER DUBLIN 3 ,49 DERRYNANE SQUARE,BLOCK 1,DORSET STREET LOWER,,,9.0,,49 DERRYNANE SQUARE LOWER DORSET STREET DUBLIN 1 DB,,49,DERRYNANE SQUARE,,,LOWER DORSET STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
45174.0,10025851788.0,APARTMENT NO 47 BELMONT MIDDLE GARDINER STREET DUBLIN 1 ,APARTMENT 47,BELMONT,MIDDLE GARDINER STREET,,,7.0,,APT 47 BELMONT GARDINER STREET MIDDLE DUBLIN 1 DB,APARTMENT 47,,BELMONT,,,GARDINER STREET MIDDLE,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
45128.0,10025851437.0,APARTMENT NO 12 BELMONT MIDDLE GARDINER STREET DUBLIN 1 ,APARTMENT 12,BELMONT,MIDDLE GARDINER STREET,,,7.0,,APT 12 BELMONT GARDINER STREET MIDDLE DUBLIN 1 DB,APARTMENT 12,,BELMONT,,,GARDINER STREET MIDDLE,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
40310.0,10001326268.0,APARTMENT 19 1 JERVIS PLACE JERVIS STREET DUBLIN 1 ,APARTMENT 19 1 JERVIS PLACE,JERVIS STREET,,,,7.0,,APT 19 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 19,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
51754.0,10021307279.0,APT 7 14 NORTH STRAND ROAD ALDBOROUGH COURT DUBLIN 1 ,APARTMENT 7,1 4 NORTH STRAND ROAD,ALDBOROUGH COURT,,,7.0,,14 NORTH STRAND ROAD APT 7 ALDBOROUGH COURT DUBLIN 1 DB,,1 4,NORTH STRAND ROAD,APARTMENT 7,ALDBOROUGH COURT,,,DUBLIN 1,DUBLIN,,MATCH,,50474953,5047495338093986,D01EY01,268009012,APARTMENT 7 ALDBOROUGH COURT NORTH STRAND ROAD DUBLIN 1 D01EY01     ,53.3551745126762,-6.246721672476702
40444.0,10001467260.0,APARTMENT 6 63 64 MOUNTJOY SQUARE MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 6 63 64 MOUNTJOY SQUARE,MOUNTJOY SQUARE,,,,7.0,,APT 6 63 64 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 6,63 64,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
61106.0,10018443004.0,APARTMENT 20 CUMBERLAND ROW DUBLIN 1 D1,APARTMENT 20,CUMBERLAND ROW,,,,7.0,D1,APT 20 31 CUMBERLAND STREET NORTH DUBLIN 1 DB,APARTMENT 20,31,CUMBERLAND STREET NORTH,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
61131.0,10000552724.0,15 DERRYNANE SQUARE LOWER DORSET ST DUBLIN 1 ,15 DERRYNANE SQUARE,LOWER,DORSET STREET ,,,7.0,,15 DERRYNANE SQUARE LOWER DORSET ST DUBLIN 1 DB,,15,DERRYNANE SQUARE LOWER DORSET STREET,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
63011.0,10001334497.0,111 CAPEL COURT APARTMENT NO 23 CAPEL STREET DUBLIN 1 ,111 CAPEL COURT,APARTMENT 23,CAPEL STREET ,,,7.0,,23 CAPEL COURT CAPEL STREET DUBLIN 1 DB,,23,CAPEL COURT,,,CAPEL STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
49473.0,10001350360.0,APT 1 30 DOMINIC ST LOWER DUBLIN 1 ,APARTMENT 1,30 DOMINIC STREET LOWER,,,,7.0,,30 DOMINICK STREET LOWER APT 1 DUBLIN 1 DB,,30,DOMINICK STREET LOWER,APARTMENT 1,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52537.0,10001460098.0,APT 8 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 8,35 MOUNTJOY SQUARE,,,,7.0,,APT 8 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 8,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52549.0,10001460173.0,APT 11 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 11,35 MOUNTJOY SQUARE,,,,7.0,,APT 11 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 11,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52529.0,10001460119.0,APT 6 35 MOUNT JOY SQUARE DUBLIN 1 ,APARTMENT 6,35 MOUNT JOY SQUARE,,,,7.0,,APT 6 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 6,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52556.0,10001460167.0,APT 13 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 13,35 MOUNTJOY SQUARE,,,,7.0,,APT 13 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 13,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52543.0,10001460086.0,APT 9 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 9,35 MOUNTJOY SQUARE,,,,7.0,,APT 9 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 9,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52558.0,10001460061.0,APT 14 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 14,35 MOUNTJOY SQUARE,,,,7.0,,APT 14 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 14,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52561.0,10001460148.0,APT 17 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 17,35 MOUNTJOY SQUARE,,,,7.0,,APT 17 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 17,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52533.0,10001460106.0,APT 7 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 7,35 MOUNTJOY SQUARE,,,,7.0,,APT 7 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 7,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52792.0,10001460320.0,APT 32 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 32,35 MOUNTJOY SQUARE,,,,7.0,,APT 32 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 32,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52843.0,10001459668.0,APT 43 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 43,35 MOUNTJOY SQUARE,,,,7.0,,APT 43 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 43,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52546.0,10001460131.0,APT 10 A35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 10,A35 MOUNTJOY SQUARE,,,,7.0,,APT 10 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 10,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52559.0,10001460079.0,APT 15 AAPT 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 15,AAPT 35 MOUNTJOY SQUARE,,,,7.0,,APT 15 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 15,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,86,50474603,5047460333819346,D01CP40,268105010,APARTMENT 15 35-38 MOUNTJOY SQUARE SOUTH DUBLIN 1 D01CP40      ,53.3559523231458,-6.2558887613968
52560.0,10001460155.0,APT 16 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 16,35 MOUNTJOY SQUARE,,,,7.0,,APT 16 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 16,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52790.0,10001459588.0,APT 31 A35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 31,A35 MOUNTJOY SQUARE,,,,7.0,,APT 31 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 31,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52661.0,10001345560.0,APT 55 HAPENNY BRIDGE HOUSE ORMOND QUAY DUBLIN 1 ,APARTMENT 55,HAPENNY BRIDGE HOUSE,ORMOND QUAY,,,7.0,,55 HAPENNY BRIDGE HOUSE LOWER ORMOND QUAY DUBLIN 1 DB,,55,HAPENNY BRIDGE HOUSE,,,LOWER ORMOND QUAY,,DUBLIN 1,DUBLIN,,MATCH,,50658357,5065835734291234,D01E365,268106011,APARTMENT 55 HA'PENNY BRIDGE HOUSE ORMOND QUAY LOWER DUBLIN 1 D01E365     ,53.3463520452047,-6.26551053323149
52526.0,10001460124.0,APT 5 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 5,MOUNTJOY SQUARE,,,,7.0,,APT 5 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 5,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52552.0,10001460054.0,APT 12 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 12,35 MOUNTJOY SQUARE,,,,7.0,,APT 12 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 12,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52800.0,10001460332.0,APT 34 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 34,35 MOUNTJOY SQUARE,,,,7.0,,APT 34 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 34,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52806.0,10001459615.0,APT 37 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 37,35 MOUNTJOY SQUARE,,,,7.0,,APT 37 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 37,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52641.0,10001345930.0,APT 16 HAPENNY BRIDGE ORMOND QUAY DUBLIN 1 DUBLIN 1 ,APARTMENT 16 HAPENNY BRIDGE,ORMOND QUAY,DUBLIN 1,,,7.0,,16 HAPENNY BRIDGE HOUSE LOWER ORMOND QUAY DUBLIN 1 DB,,16,HAPENNY BRIDGE HOUSE,,,LOWER ORMOND QUAY,,DUBLIN 1,DUBLIN,,SAME_SA,,,,,268106011,,,
52838.0,10001459564.0,APT 41 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 41,35 MOUNTJOY SQUARE,,,,7.0,,APT 41 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 41,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52827.0,10001459630.0,APT 39 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 39,35 MOUNTJOY SQUARE,,,,7.0,,APT 39 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 39,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52783.0,10001459576.0,APT 29 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 29,35 MOUNTJOY SQUARE,,,,7.0,,APT 29 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 29,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52795.0,10001459595.0,APT 33 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 33,35 MOUNTJOY SQUARE,,,,7.0,,APT 33 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 33,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
52939.0,10001460265.0,APT 65 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 65,35 MOUNTJOY SQUARE,,,,7.0,,APT 65 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 65,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,90,50474603,5047460333819411,D01TY42,268105010,APARTMENT 65 35-38 MOUNTJOY SQUARE SOUTH DUBLIN 1 D01TY42      ,53.3559523231458,-6.2558887613968
52943.0,10001460359.0,APT 67 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 67,35 MOUNTJOY SQUARE,,,,7.0,,FLAT 67 35 MOUNTJOY SQUARE DUBLIN 1 DB,FLAT 67,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,90,50474603,5047460333819413,D01YD90,268105010,APARTMENT 67 35-38 MOUNTJOY SQUARE SOUTH DUBLIN 1 D01YD90      ,53.3559523231458,-6.2558887613968
52949.0,10001459691.0,APT68 35 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 68,35 MOUNTJOY SQUARE,,,,7.0,,APT 68 35 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 68,35,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,90,50474603,5047460333819414,D01KD37,268105010,APARTMENT 68 35-38 MOUNTJOY SQUARE SOUTH DUBLIN 1 D01KD37      ,53.3559523231458,-6.2558887613968
